locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T18:15:00+00:00,2021-01-18,pm10,100,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T04:45:00+00:00,2021-01-18,pm10,118,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T03:30:00+00:00,2021-01-18,pm10,86.12,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T02:45:00+00:00,2021-01-18,pm10,62,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T02:30:00+00:00,2021-01-18,pm10,62.7,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T01:30:00+00:00,2021-01-18,pm10,69.33,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T01:00:00+00:00,2021-01-18,pm10,72,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T00:15:00+00:00,2021-01-18,pm10,41,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-18T00:00:00+00:00,2021-01-18,pm10,41,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T23:15:00+00:00,2021-01-17,pm10,103,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T22:30:00+00:00,2021-01-17,pm10,100.7,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T22:00:00+00:00,2021-01-17,pm10,80,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T21:30:00+00:00,2021-01-17,pm10,78.1,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T21:15:00+00:00,2021-01-17,pm10,61,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T20:15:00+00:00,2021-01-17,pm10,76,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T19:45:00+00:00,2021-01-17,pm10,76,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T19:30:00+00:00,2021-01-17,pm10,79.89,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T19:15:00+00:00,2021-01-17,pm10,111,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T18:45:00+00:00,2021-01-17,pm10,111,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T17:45:00+00:00,2021-01-17,pm10,108,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T17:15:00+00:00,2021-01-17,pm10,90,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T17:00:00+00:00,2021-01-17,pm10,90,µg/m³,15.34763,76.181767
12041,"Diwator Nagar, Koppal - KSPCB",Koppal,IN,2021-01-17T16:15:00+00:00,2021-01-17,pm10,117,µg/m³,15.34763,76.181767
